image,"['v2', 'v3', 'v4', 'v5', 'v6', 'v7', 'v8', 'v9', 'v10', 'v11', 'v12', 'v13', 'v14', 'v15', 'v16', 'v17', 'v18', 'v19', 'v20', 'v21', 'v22', 'v23', 'v24', 'v25', 'v26', 'v27', 'v28', 'v29', 'v30', 'v31', 'v32', 'v33', 'v34', 'v35', 'v36', 'v37', 'v38', 'v39', 'v40', 'v41', 'v42', 'v43', 'v44', 'v45', 'v46', 'v47', 'v48', 'v49', 'v50', 'v51', 'v52', 'v53', 'v54']"
in000961.jpg,"['0.00471362342700663', '0.00760989391159573', '0.00981134739730764', '0.00715194015623451', '0.00604901802976338', '0.00618922691478449', '0.00266662847404071', '0.00782356664683612', '0.00771814707748387', '0.00279833996072919', '0.00496110149775137', '0.0017226165824633', '0.00666749164669348', '0.00302882397718715', '0.00229637788651527', '0.00250853415900429', '0.00111900289707173', '0.00380902177759104', '0.00584370599429807', '0.00460226090258422', '0.00253833502555224', '0.00735813800872278', '0.0035768193723164', '0.00908375575737641', '0.0053044066289495', '0.00756109456058827', '0.00514304392666371', '0.00395995173836773', '0.00758628251786141', '0.00613795121406313', '0.00360926378426286', '0.00258966149982508', '0.00432387135498238', '0.00210074380893577', '0.00387934875653565', '0.00977395367891854', '0.00536647519028147', '0.00586886362673187', '0.00996828208292076', '0.00799220722150091', '0.00905605831847533', '0.00639134907991276', '0.00774859454620306', '0.00685952977011276', '0.00758109425826516', '0.00380112727945611', '0.00846361889935989', '0.00825995999125598', '0.00682096028759879', '0.00637022528916479', '0.00891435102207707', '0.00596448202870999', '0.00620210204498653']"
in000962.jpg,"['0.00469796562357818', '0.0076198428673219', '0.00978390437024349', '0.00703588542957349', '0.00628990782200346', '0.00641248890081461', '0.00265341386617502', '0.00816569866453418', '0.00730492412717484', '0.00281333299286717', '0.0047826361075038', '0.00170908349721216', '0.00655396397824129', '0.00301187109221047', '0.0023297730230264', '0.00248137939254538', '0.00113815035777774', '0.00376439794446074', '0.0055680565366467', '0.00460655787576644', '0.00272237597549743', '0.00732780557148021', '0.00366127374260299', '0.00897917420285341', '0.00555014355109352', '0.00793464951855443', '0.00475226817108045', '0.00390393873667141', '0.00764049313110851', '0.00600077601893616', '0.00358118795466465', '0.00270950023246421', '0.00419798783063369', '0.00208230158456114', '0.00399347786421284', '0.0102662531182802', '0.00512442330104962', '0.00588003781089454', '0.0100081570369803', '0.00802172017385071', '0.00891051923383215', '0.00608691587143458', '0.00766932680078229', '0.00691293424421854', '0.00757990684914956', '0.00368674117616575', '0.00885297569057586', '0.00823133821438819', '0.00689854616779048', '0.00644962985174016', '0.00874384303970742', '0.00605849841476155', '0.00619956555319288']"
in000963.jpg,"['0.00472177126478503', '0.0078440517710389', '0.00960586856668285', '0.00707887845385835', '0.00604483789076031', '0.00651537146808889', '0.00265620651749411', '0.00836741606086107', '0.00709826687121177', '0.0028379675296745', '0.00463185086988026', '0.00174230853924932', '0.00650533845072248', '0.00307557950412037', '0.00227694676113432', '0.00244319176034787', '0.00114157115927141', '0.00378184690162598', '0.0055914234777204', '0.00457325932836433', '0.00277969049350237', '0.00729669054376103', '0.00375262714962911', '0.00890365576595013', '0.00559668243958401', '0.00784554658924287', '0.0048340325664609', '0.00380765187183963', '0.00782578951180802', '0.00607312216461449', '0.00365958416268064', '0.00273651219017747', '0.00414307694858343', '0.00207911033493822', '0.00396995909656041', '0.0102845625329099', '0.00521059619157707', '0.00596143609864867', '0.0099632399763484', '0.0079558867755838', '0.00872472509680427', '0.00659392208905887', '0.00774382531140269', '0.006937354841975', '0.00749496283011734', '0.00383592394671552', '0.00839575785092452', '0.00809569001841892', '0.00678566655129763', '0.00624343662983805', '0.00904124226488214', '0.00591037717804837', '0.00638883315689306']"
in000964.jpg,"['0.00469388563803925', '0.00774410781783939', '0.00968881018474618', '0.00701669345940469', '0.00602793567410815', '0.00648682903512605', '0.00267573396517642', '0.00852475889552135', '0.00694770982878512', '0.00281979255402682', '0.00465903217313414', '0.00180219066888279', '0.00653357865826879', '0.00298240242428055', '0.00234598325117401', '0.00242162603888954', '0.00104550134321987', '0.00363357471956174', '0.00569379231357541', '0.00476463080542649', '0.00256675697858097', '0.00737197497062894', '0.00392069291196189', '0.00804551651229487', '0.00533217213314302', '0.00834438261003696', '0.00450019332722561', '0.00384593464452757', '0.0086100817648149', '0.00604053415309165', '0.00366604651686031', '0.0026385011528568', '0.00430806835303027', '0.00210232046047839', '0.00403319404819613', '0.00973356680741412', '0.00522934468631442', '0.00599922213099705', '0.00988458762361417', '0.00801926093245248', '0.00927222581346538', '0.00662248934219025', '0.00771445855026657', '0.00701281073194234', '0.00738433327859908', '0.00387211467059953', '0.00831837971881719', '0.00810552978394943', '0.00687791976023374', '0.00629842260508263', '0.00903054417636522', '0.00593997211312242', '0.00642140932743988']"
in000965.jpg,"['0.00470357388328286', '0.00761195328682945', '0.0098215843756456', '0.00704559479744577', '0.00631851502873664', '0.00647553593032702', '0.00268382628002686', '0.00762177511585604', '0.00782516598570736', '0.00281548472810491', '0.00460844285072554', '0.00162344403945801', '0.00657185876955033', '0.00287798568656784', '0.00245030419767263', '0.00248290984377324', '0.00123277037863581', '0.00383471737606175', '0.00568697326163946', '0.00475327364432657', '0.00263589297099033', '0.0073948320651471', '0.00369241651163736', '0.00863574255623298', '0.00561437399445424', '0.00821905174305601', '0.00456436946160213', '0.00410881897315712', '0.00789980964788622', '0.00585794503078386', '0.00368532365572036', '0.00272669519401984', '0.0041913364789214', '0.00210326759982314', '0.00419093989058196', '0.00992880675197345', '0.00534754422105323', '0.00593990086399967', '0.0098799699659489', '0.00803353742072812', '0.00897163976493728', '0.00652708780453692', '0.00767088000835694', '0.00695217693582082', '0.00745240224665527', '0.00383167079603118', '0.00836039558912217', '0.00814272473253222', '0.00680683479775354', '0.00653079350087353', '0.00878273524462033', '0.00599093593682444', '0.00642463940269409']"
in000966.jpg,"['0.00478331897840592', '0.00777545914970036', '0.00962888354828972', '0.00716606406116056', '0.00605271710458126', '0.00665022443344851', '0.00265915557673002', '0.00838921050718398', '0.00703921770113778', '0.00276620743072851', '0.00451393348199026', '0.00169696382928359', '0.00656929493870574', '0.0029690868739154', '0.00236635383351998', '0.00249552788637407', '0.00121261384437005', '0.00386167667317879', '0.00572964618552628', '0.00485253820318426', '0.00259855422389489', '0.00734951307644987', '0.00378381522217721', '0.00849468341703266', '0.00539610018682038', '0.00859529887555907', '0.00444035270480979', '0.00393133584531973', '0.00838192135254582', '0.00602140902431027', '0.00362845477812262', '0.00262251115693299', '0.00429798601261345', '0.00206675875380483', '0.00400325053913731', '0.00986826909067507', '0.005223778755948', '0.005999431230745', '0.00981095009650062', '0.00798518041454798', '0.0091228480978609', '0.00657850765750974', '0.00770199992025221', '0.00699822378203867', '0.00748194439422295', '0.00378489857899236', '0.008435020754258', '0.00815053408967416', '0.00682297086485734', '0.00642394795689303', '0.00888521212437703', '0.00603512500457816', '0.00627927011944837']"
in000967.jpg,"['0.00478860613414057', '0.00757957199196321', '0.00975884241158728', '0.00708023488383377', '0.00615246874514325', '0.00647768741059373', '0.00264960206070904', '0.00818488631847863', '0.0073393824505146', '0.0027645635490661', '0.00478847727872724', '0.00183677609135816', '0.00664649095600852', '0.00302775715479033', '0.00232265145364986', '0.0025285662859549', '0.00101260683987161', '0.0038219415204667', '0.0057535566697673', '0.00478393967602529', '0.0026200053385019', '0.00734225852573412', '0.00391608833575577', '0.00836182076586366', '0.00528129266206834', '0.00871315518531056', '0.00460044232215072', '0.00377557984573271', '0.00874954440601172', '0.00608373427872734', '0.00360788848163994', '0.0025842765144594', '0.00439203931902713', '0.00205898630582552', '0.00407977968050372', '0.0100665790303978', '0.00521619509097374', '0.0058448499573703', '0.0100333241776909', '0.00789407593921675', '0.00896214655486398', '0.00634567879207818', '0.00775208695770186', '0.00667975444060551', '0.00769526044965292', '0.00376685845951888', '0.00849330019153656', '0.00837958880962032', '0.00685444445930218', '0.00652081973957072', '0.00875990063209281', '0.00599571949777942', '0.00623140521563544']"
in000968.jpg,"['0.00480994606763677', '0.00743955890971292', '0.0100262690039584', '0.0070682048924101', '0.0065284459768182', '0.00625445050355117', '0.00266758882563028', '0.0086779991585131', '0.00678565545203355', '0.00287051233862875', '0.0048462213520097', '0.00168324109847529', '0.00663701885122966', '0.00297411462775132', '0.0023716250755285', '0.00250910922413773', '0.00114652699073572', '0.00374220540694347', '0.00572501146462056', '0.00479472978758821', '0.00256625600791895', '0.00731401473533933', '0.00397491487389305', '0.0083421077625449', '0.00518656766032984', '0.00841197273159569', '0.00470506476602001', '0.00371593252716641', '0.00860760664090567', '0.00624215804991151', '0.00361340793302051', '0.00259653564306458', '0.00441496908976957', '0.00207647245062632', '0.00393867756742882', '0.00964866585148679', '0.00541275930842453', '0.00578815144712733', '0.00999951663371927', '0.00798160487971621', '0.00916531429757949', '0.00628205127430557', '0.00774081835112607', '0.0070163083065144', '0.00744259743207899', '0.00381328607312776', '0.00865323224322246', '0.00830916844523747', '0.00682093219892342', '0.0065744928917517', '0.00862538837236525', '0.00613086409753404', '0.00611050636586321']"
in000969.jpg,"['0.00478343170440694', '0.0076130289918151', '0.00984514827658684', '0.00699764220410986', '0.00631618596184163', '0.00628202914555298', '0.00269593481981053', '0.00792999158220366', '0.00749756662991721', '0.00285400190858063', '0.00481915874420303', '0.00170549871641135', '0.00656594662620808', '0.00307859945357388', '0.0022216303662207', '0.0024876053444544', '0.00110551740748912', '0.00385361648711249', '0.00553514946314679', '0.00499760147972286', '0.002440506483146', '0.00735038431886449', '0.00388594897856907', '0.00804831873087672', '0.00517647219156198', '0.0083440799111675', '0.00428181510403935', '0.0035531817493924', '0.0086760431920218', '0.00610984833355463', '0.00366010618698345', '0.00264687272208263', '0.00435578474002852', '0.00210702371452546', '0.00407882136557031', '0.0100048286742209', '0.00525538877690272', '0.00599889836502195', '0.00979090877988989', '0.00798568474164217', '0.00901574834353823', '0.006740179721067', '0.00772085869707615', '0.00652685057015884', '0.00781155411147602', '0.00389117389714522', '0.00815624371624658', '0.00818238499939957', '0.00683567396780839', '0.00634267071843699', '0.00889101166346007', '0.00599079858775256', '0.00626624942137309']"
in000970.jpg,"['0.0048004496579276', '0.00748504176673756', '0.00996920133747138', '0.00700772353289722', '0.00643032666638744', '0.00620206910562406', '0.00262945241855762', '0.00794501899738165', '0.00753138079272072', '0.00283280772895463', '0.0049903791928248', '0.00178509231899334', '0.00660915169672199', '0.00320821908235322', '0.00218369784330736', '0.00248978690108701', '0.00106691568772989', '0.0038732325061992', '0.00546381011966742', '0.00488018105773789', '0.00249324365885604', '0.00727249209983325', '0.00365701046745668', '0.00828128157758621', '0.00496549779975752', '0.00858109478709168', '0.0044494878718914', '0.00326874815478793', '0.00870060266940543', '0.0062702097665219', '0.00364540260616645', '0.00274566247532276', '0.00440540711010278', '0.00213472989598472', '0.00397906982891921', '0.00993706150514135', '0.00527707422270011', '0.00579475682875726', '0.0100269178024647', '0.00800646296651786', '0.00905155603037672', '0.00652800695802956', '0.00774801432738435', '0.00674127030687582', '0.00764066953493739', '0.00383755076467137', '0.00841610017721345', '0.00824320139836631', '0.00678159185116958', '0.00633103539033284', '0.00897072720075901', '0.00597180276901037', '0.00623322773550381']"
in000971.jpg,"['0.00473826055025417', '0.00777762460096142', '0.00967067862082036', '0.00704162895009652', '0.00612324541815085', '0.00651744988675156', '0.00265933167752678', '0.0079935213627044', '0.00745251574401032', '0.00283407205540275', '0.00456848342489079', '0.00181678128737919', '0.00661559423485157', '0.00307882143078931', '0.00227296524744522', '0.00245342458525559', '0.00108986641457974', '0.00404852272866518', '0.00526003001936089', '0.00491269744404128', '0.00241225062770198', '0.00715744489152961', '0.00357850289774906', '0.00840127440824012', '0.00491120887817295', '0.00867744117542631', '0.0043794469532313', '0.00322980526137643', '0.00865714808697124', '0.00621842634868182', '0.00356378660062317', '0.00276501430667092', '0.00435044094736511', '0.00205789714710817', '0.00404369337887457', '0.0102718619876249', '0.00513506801494617', '0.0060077525858103', '0.00973897905901719', '0.00803489770298396', '0.00872479289983511', '0.00660010383929103', '0.00769171452784088', '0.00660615070532208', '0.00773776570755456', '0.00389494099033034', '0.00829455180198116', '0.00837242532575656', '0.00687629741460485', '0.00639197753059245', '0.00882885052390918', '0.00611433103686307', '0.00609658625801863']"
in000972.jpg,"['0.0048104682685266', '0.00767547380760293', '0.00975941584808741', '0.00697532325795691', '0.00643025116968583', '0.00641417064090222', '0.00267850666996998', '0.00837042919164296', '0.00710896372288768', '0.00282712078966231', '0.00471164330847538', '0.00183866041663412', '0.00651191558463156', '0.00305888409773585', '0.00227961576903776', '0.00241374517243437', '0.00103839784575111', '0.00383075336715203', '0.00520770624751376', '0.00500121615203625', '0.00237752516541006', '0.00716088221484088', '0.00377400820281119', '0.00844002493005218', '0.00478182638293484', '0.00867777826513747', '0.00431876737881425', '0.00314332421288925', '0.00859010378954727', '0.00629300163382165', '0.00358882330796253', '0.00263297940256644', '0.00444695810129988', '0.0020907390684766', '0.0038974180433063', '0.0101395562626529', '0.00517742351014919', '0.00612351995617107', '0.00964165039773179', '0.00803252682536629', '0.00886712154985922', '0.00636778172731066', '0.00768422160009923', '0.00687750929748771', '0.00752533390133274', '0.00384723166604144', '0.00848998605311487', '0.00841274091203786', '0.0068389958269454', '0.00630079240059765', '0.00892329432102342', '0.00604663015975854', '0.00604143490904324']"
